topic_id	tweet_id	tweet_url	tweet_text	claim	check-worthiness
politics	1276874482939035648	https://twitter.com/user/status/1276874482939035648	Maria Gámez no puede estar ni un minuto mas al frente del Indtituto Armado.   Es una ofensa a todos los militares tomar partido con los símbolos oficiales en favor de una movimiento ideológico, propiciando conflictos internos nada deseables.  https://t.co/8lIuVHbkIT	0	0
politics	1217919542657200137	https://twitter.com/user/status/1217919542657200137	Cs lleva al Congreso la polémica de las ‘influencers prescriptoras’ de fármacos | @diariofarma https://t.co/Xo7X4cEpnO	0	0
politics	1271003987131727874	https://twitter.com/user/status/1271003987131727874	Qué vergüenza. El PP de Madrid dejaba morir a los mayores, pero sobre todo a los q eran pobres.  Coronavirus: Los mayores con seguro privado sí fueron trasladados de residencias a hospitales en Madrid | Madrid | EL PAÍS https://t.co/DZRiYAb6s4	1	0
politics	1168791902126256128	https://twitter.com/user/status/1168791902126256128	En Barcelona, una agresión sexual diaria y 15 hurtos:datos de la Guardia Urbana.  Están hartos. Avisaron hace un año que necesitaban más de 1.200 efectivos  La culpa es de la izquierda buenista e irresponsable,no hay excusas Colau.  https://t.co/VRCdB2mTvb	1	0
politics	1165380899850072066	https://twitter.com/user/status/1165380899850072066	Barajas vs El Prat. Cost aeroport: ▪T4 Barajas 6.350 M€ ▪T1 el Prat 1.280 M€ Personal seguretat: ▪Barajas 1.000 treballadors ▪El Prat 300 treballadors  Passatgers: ▪Barajas 37 milions ▪El Prat 34 milions  Beneficis: ▪El Prat 340 milions ▪Barajas 28 milions S’entén ara?	1	1
politics	1275644140840239106	https://twitter.com/user/status/1275644140840239106	"Patadas a la estadística. 84 positivos menores de 9 años de 20.275 acumulados desde el inicio de la pandemia, 8 más q hace una semana. Y la preocupación, según el titular, son ""varios"" bebes. La fijación con los niños como ""vectores de contagio"" q no cesa https://t.co/kptjI1DyxJ"	1	1
politics	1183780080205680640	https://twitter.com/user/status/1183780080205680640	También le he transmitido mi profunda preocupación por todo lo que está ocurriendo en Cataluña. Las imágenes que estamos viendo son alarmantes y Gobierno y oposición tenemos que actuar juntos para hacer frente al desafío de los separatistas. (2/2)	0	0
politics	1131898397387100160	https://twitter.com/user/status/1131898397387100160	Gracias @AdaColau por tu valentía, sinceridad y honestidad. Este domingo Barcelona tiene que tener de nuevo una Alcaldesa que no se compra ni se vende a los poderosos. Una Alcaldesa que representa y quiere una ciudad diversa. ¡Si se puede! #AdaAlcaldessa https://t.co/sBexesNiwm	0	0
politics	1217885844389924870	https://twitter.com/user/status/1217885844389924870	Estimat @jcuixart ! https://t.co/LxouVdFoBP	0	0
politics	1226129997649317889	https://twitter.com/user/status/1226129997649317889	La defensa de España no es temporal. Es hora de tratar con justicia a nuestros militares. Pueden contar con @CiudadanosCs Sus derechos: nuestra obligación. @Defensagob @UMT_Tropa #JuntosSomosMasFuertes https://t.co/VwxAPeyuxB	0	0
politics	1189523544813621249	https://twitter.com/user/status/1189523544813621249	🔴 @pablocasado_: “Se han desplomado las hipotecas de vivienda nueva un 30%, en un sector que en último indicador daba un 21% menos de compraventa. Señor Sánchez, la confianza del consumidor se desploma en el momento en que más barato está el crédito”. #PorTodoLoQueNosUne https://t.co/g2KVNbbQpf	1	0
politics	1277542074288680961	https://twitter.com/user/status/1277542074288680961	La pandemia nos ha enseñado que hay que proteger los servicios públicos. Por eso, el programa de @PodemosEuskadi_ incluye un plan para blindar la sanidad pública y reforzarla con 4.000 millones de euros. La sanidad pública no se vende, se defiende. 💜💪  https://t.co/AO9KPalGCn	1	0
politics	1285174828362805248	https://twitter.com/user/status/1285174828362805248	Hoy, un nuevo capítulo del #casoCorona. Juan Carlos I disfrutó de un viaje de lujo a la Polinesia con dinero de cuentas opacas. Si lo hizo tras perder su condición de inviolable, también podrá ser investigado por ello, no? https://t.co/lC6rAAYTJI	1	0
politics	1217472623732559873	https://twitter.com/user/status/1217472623732559873	Este 2020 las familias barcelonesas tendrán que pagar una media de 200€ de más por impuestos municipales gracias al tripartito de facto que gobierna Barcelona. Para Colau, Collboni y ERC los ciudadanos no son la prioridad, sino sus acuerdos partidistas. #STOPimpuestazos https://t.co/hRzFLOtOk5	1	0
politics	1218812472276267008	https://twitter.com/user/status/1218812472276267008	Igualdad devuelve 33 millones de euros del copago a más de 8.000 personas dependientes https://t.co/x29uHFcxjL via @eldiariocv @monicaoltra @GVAinclusio #GovernAmbCompromis	1	0
politics	1192177169612656640	https://twitter.com/user/status/1192177169612656640	??‍♀️Un 667% más que en 2015 en pagos de dependencia ✅La #PolíticaÚtil que mejora la vida de las personas cada día ✅La #PolíticaÚtil que garantiza tus derechos, la que ya hacemos y que exportaremos al gobierno de España #10N https://t.co/DPEgrLLHoi	1	1
politics	1278621025316503553	https://twitter.com/user/status/1278621025316503553	Cuántas veces hemos estudiado la Revolución Rusa y qué poco la historia de España en América.   Ni una sola ley educativa del PSOE, todas desastrosas, ha nacido del consenso con el PP.  Consenso sí, el que jamás han procurado, ni siquiera en estos difíciles momentos. https://t.co/AS9mXOQkyo	0	0
politics	1160845572984713216	https://twitter.com/user/status/1160845572984713216	Día 11.  El día de los caraduras.  El puerto de Zarzis en Túnez está disponible y es el más cercano. 151 personas permanecen a bordo porque el negrero que maneja el barco necesita desembarcarles en Europa o no le vuelven a llamar las mafias. https://t.co/cdp4KHkdwg	1	0
politics	1191635943322722304	https://twitter.com/user/status/1191635943322722304	📻 A partir de las 9:40h, entrevista a @agarzon en @CanalSurRadio   ▶️ Síguelo en directo en https://t.co/1t6bn5Dy0M https://t.co/uatTzypfdC	0	0
politics	1189173717227790337	https://twitter.com/user/status/1189173717227790337	"Ignacio Aguado: ""Metro abrirá hasta las 2.30 horas los fines de semana a partir del próximo año"" https://t.co/cqvJypmYSi @via 20m noticia/4033445/0/apertura-metro-madrid-fines-semana-2020/?utm_source=https://t.co/URcnLXg3cS&amp;utm_medium=socialshare&amp;utm_campaign=mobile_amp"	0	0
politics	1226609355547652096	https://twitter.com/user/status/1226609355547652096	España es uno de los países del mundo más seguros para la mujer (¡y para el hombre!). Pero según Paula Vázquez, los asesinatos de mujeres son culpa de Vox. En cambio, la Ley de Violencia de Género, con la que no solo no disminuyen, sino que aumentan las muertes, es indiscutible. https://t.co/l5PamOqMhH	1	0
politics	1217516120690888704	https://twitter.com/user/status/1217516120690888704	VOX se querella contra la Mesa del Parlamento de Cataluña por «desobediencia» y «prevaricación».  Seremos el azote del separatismo SIEMPRE, para que cumplan la ley y se respete el orden constitucional.  https://t.co/aHN6EAS9BV vía @ABCespana	0	0
politics	1192759096652554240	https://twitter.com/user/status/1192759096652554240	⌚️A partir de las 12:30 h., @pablocasado_ interviene en directo desde Palencia en el Centro de Día 'La Puebla'.  Síguelo en nuestras redes y en https://t.co/6WGpUWq5JJ 😉 https://t.co/VJ0OvniEp4	0	0
politics	1225014649160183808	https://twitter.com/user/status/1225014649160183808	"Cuando se traslada la sensación de ""impunidad"" ante graves delitos, no pagan por ello porque es menor y/o inmigrante ilegal, se extienden estas escenas de agresiones con violencia en nuestras calles.   En Cataluña, se está convirtiendo en algo habitual, cosas del progresismo... https://t.co/pu9purTH3U"	0	0
politics	1192487180125519873	https://twitter.com/user/status/1192487180125519873	📅 Te esperamos este jueves, 7 de noviembre, en el acto de @garciapage con la vicepresidenta en funciones @carmencalvo_ en #TalaveradelaReina.  🕐A partir de las 19:00h. 🏟️Pabellón 2 - Recinto Ferial 🗺️Paseo Fernando de los Ríos, s/n  ¡Te esperamos!  #AhoraSÍ. https://t.co/j7pd7m4SQx	0	0
politics	1290662173279227905	https://twitter.com/user/status/1290662173279227905	Datos muy esperanzadores de empleo. En julio la afiliación aumentó en 161.217 personas y el paro se redujo en 89.849. #EnMarchaTodosUnidos https://t.co/Ckg3RZ6oyA	1	0
politics	1169143055477137408	https://twitter.com/user/status/1169143055477137408	📺 A partir de las 9:20h, @Yolanda_Diaz_ interviene en @elprogramadear de TeleCinco.  ▶️ Síguelo en directo en https://t.co/J1uZjG2doT https://t.co/rqDci8E2aM	0	0
politics	1173248520175984642	https://twitter.com/user/status/1173248520175984642	¡Un año histórico para @BaloncestoESP! La #SelFEM se proclama Campeona de Europa y los chicos de la #SelMAS, Campeones del Mundo. El deporte español está en lo más alto y tenemos una espectacular cantera, la mejor de Europa. Gran trabajo de formación y grandes equipos. #VamosESP https://t.co/NIIGCZ2XOz	0	0
politics	1174388307708534784	https://twitter.com/user/status/1174388307708534784	Ha sido un completo honor para #Los24deVOX representar a 2.700.000 españoles en esta corta legislatura. Volveremos con más fuerza e iremos más allá. https://t.co/aTTg98FoYC	0	0
politics	1226852322430550016	https://twitter.com/user/status/1226852322430550016	🍊 Hoy la Gestora de Cs se ha reunido en la sede de #Madrid para intercambiar ideas sobre los procesos de cara a la próxima Asamblea General #TúDecidesCs   📡 Después, la portavoz @MelisaRguezCs ha atendido a los medios de comunicación. ¡Te lo contamos! #ActualidadCs https://t.co/V7KdmKxU8V	0	0
politics	1155877614533394433	https://twitter.com/user/status/1155877614533394433	Torra, el presidente procesado, ahora dice que no pagará la multa que le ha puesto la JEC por vulnerar la neutralidad y hacer campaña en favor de golpistas. Otra vez imitando al fugado de Waterloo: mientras los ciudadanos dan la cara ante la Justicia, ellos se creen impunes. https://t.co/3nAl1TBQ75	0	0
politics	1189086768634699776	https://twitter.com/user/status/1189086768634699776	🚨ACTO INICIO DE CAMPAÑA 🚨  🗓️ JUEVES 31 DE OCTUBRE.  📍 La Farga, Calle Barcelona,2 Hospitalet de Llobregat.  🕛 19H  ¡Os esperamos! 🇪🇸  #EspañaSiempre https://t.co/a3hnngrCqP	0	0
politics	1135907142571966464	https://twitter.com/user/status/1135907142571966464	El Colp d’Estat de Francisco Franco contra l’ordre constitucional republicà  l’1 d’octubre de 1936, va fer que el “Caudillo” fora,  per a alguns, de facto, Cap d’Estat, Jefe de Estado. En serio? Molt preocupant i indicador de moltes coses, gens bones per a la democràcia. https://t.co/888Td0fyQ7	0	0
politics	1270766693208526848	https://twitter.com/user/status/1270766693208526848	Una vez es casualidad.   Dos es mala suerte.   Pero si el ⁦@PSOE⁩ hunde por tercera vez la economía española, los votantes tendrían que empezar a tomar nota   El PIB de España se hundirá un 14,4% en 2020, la mayor caída de todos los países de la OCDE https://t.co/yUoIJuPwNH	1	0
politics	1218228697196572672	https://twitter.com/user/status/1218228697196572672	"Ciudadanos acaba de batir el récord mundial de veletismo. Apoya el #PINParental en Murcia junto con PP y VOX, y horas después dice que ""hay que pararlo porque es ilegal"". Cs debería dejar de ser la tercera pata de la ultraderecha y la ultraultraderecha. https://t.co/hJYm1dnsvh"	1	0
politics	1166813154841636867	https://twitter.com/user/status/1166813154841636867	?☘️?? Cada dia més persones valoren els nostres espais naturals i volen conéixer-los. I per això des del servici @DevesaAlbufera mantenim 3 casetes per informar dels valors: L'#Albufera registra casi un 50% más de visitas en el primer trimestre de 2019 https://t.co/xFBr7cWWLN https://t.co/1rjHASegCi	1	0
politics	1217883123997913088	https://twitter.com/user/status/1217883123997913088	La eliminación del apoyo económico por parte del gobierno en la atención a menores no acompañados merma su atención https://t.co/zdxaZ5uJM2	1	0
politics	1291255927601938432	https://twitter.com/user/status/1291255927601938432	“Es imposible hacerlo mejor”, presume el doctor Sánchez  Pues otra vez: 👇 Los hospitalizados por covid duplican a los que refleja Sanidad en sus informes  https://t.co/TiiyJtEbbo	1	1
politics	1185869235081416704	https://twitter.com/user/status/1185869235081416704	"😠 El PSOE NO apoyó nuestra moción de censura para echar a Torra y volver a la convivencia.  🇪🇸 @LRoldanSu ""Sánchez está actuando en #Cataluña con la calculadora en la mano, ha dado de lado al Constitucionalismo y a 7'5 millones de catalanes"" #STOPTorra https://t.co/XKRp1EtReE"	1	0
politics	1153945675681423361	https://twitter.com/user/status/1153945675681423361	La desaceleración se cierne sobre España: el PIB  crecerá ya menos de un 2% en 2020 https://t.co/mvSmvK0p05	0	0
politics	1217510367334748161	https://twitter.com/user/status/1217510367334748161	"La Junta sigue con la peor de las políticas del PP en Sanidad, ""con un toque adicional de chulería"", dice @luistudanca , está agravando la situación. Pide que al menos nos den una buena noticia y reviertan el #HUBU para la sanidad pública. https://t.co/RVWUObAKj5"	0	0
politics	1229761763589185536	https://twitter.com/user/status/1229761763589185536	Casado dice que los radicales campan a sus anchas imponiendo sus políticas. Para Casado todo aquel que no este de acuerdo que el 10% mas rico tenga el 52% de la riqueza y el 40% mas pobre solo el 6% de la riqueza es un radical.	0	0
politics	1187689489940074496	https://twitter.com/user/status/1187689489940074496	⌚️A partir de las 13:30 h., @pablocasado_ y @JuanMa_Moreno atienden a los medios tras su visita a la Cooperativa Farmacéutica Andaluza en Málaga.    Síguelo en directo en nuestras redes y en https://t.co/6WGpUWq5JJ 😃 https://t.co/cjNQ8Q71rg	0	0
politics	1281579468931375104	https://twitter.com/user/status/1281579468931375104	"📽️ @PabloIglesias: ""Creo que el cambio político en Euskadi es más real y posible de lo que parece. Tengo claro que Elkarrekin Podemos va a trabajar para sentar en la misma mesa a tres formaciones de izquierdas y conseguir un Gobierno de cambio"". https://t.co/Fpgje0Jxlz"	0	0
politics	1191636485797294082	https://twitter.com/user/status/1191636485797294082	Acabamos de conocer los peores datos de paro para un mes de octubre desde 2012, con casi 100.000 personas. El #10N podemos revertir la situación antes de que sea demasiado tarde. Por eso, desde Alicante y antes de visitar Murcia y Almería, os pido vuestro voto para @pablocasado_ https://t.co/A52cOgbaRL	1	1
politics	1192081164972036097	https://twitter.com/user/status/1192081164972036097	? Beste emakume bat eraila:  ? Convocadas concentraciones ante un nuevo asesinato machista.  Azaroak 7 Noviembre.  Bilbo. 19,00. Arriaga Plazan Donostia. 10,00 Boulebarrean Gasteiz. 19,30  Virgen blanca  Eraso sexistarik ez!!! https://t.co/8x2v6q0PAL	0	0
politics	1225762480238080000	https://twitter.com/user/status/1225762480238080000	🔴 Hoy hemos denunciado a @Twitter por censurar arbitrariamente la cuenta oficial de @vox_es –con casi 400.000 seguidores y el doble de interacción que el resto de partidos– y vulnerar nuestro derecho a la participaión política y la libertad de expresión por motivos ideológicos. https://t.co/6wBOOi4jOC	1	0
politics	1221366812820037633	https://twitter.com/user/status/1221366812820037633	Tres asesinatos machistas en una semana. No hay palabras que puedan transmitir el dolor y la condena a este horror que no cesa. #NiUnaMenos, firmes frente a la #ViolenciaDeGénero. Porque os queremos VIVAS.  Mi abrazo a la familia de la mujer asesinada en A Pastoriza, Lugo. https://t.co/chlKp4Pypq	1	0
politics	1225730788270002176	https://twitter.com/user/status/1225730788270002176	2º accidente laboral mortal en Castilla-La Mancha, 3 este año. Muchos, muchísimos trabajadores muertos, y muy jóvenes, 25 y 26 años, los más precarios. Nuestra solidaridad con familiares y amigos. Medidas ya, acabar con la precariedad!!! https://t.co/wiLAleyv5X vía @SERcuenca	1	0
politics	1218317502389850113	https://twitter.com/user/status/1218317502389850113	No soportan al colectivo LGTBI, no soportan el matrimonio entre personas del mismo sexo, no soportan la igualdad entre mujeres y hombres, no soportan que sus ideas retrógradas no sean las de toda la sociedad. Que no lo llamen libertad, es odio.	0	0
politics	1182057448527585280	https://twitter.com/user/status/1182057448527585280	La dictadura venezolana sigue horrorizando al mundo ante la mirada impasible de la izquierda. Sánchez debe condenar las torturas que no cesan y liderar la respuesta de Europa para acabar con la brutal represión que ya ha costado la vida a 18.000 inocentes.https://t.co/xFxHb78iJn	0	0
politics	1218532908899672065	https://twitter.com/user/status/1218532908899672065	@OskarMatute Ministro de Canas y Barbas, que así también te lo puedes repartir con @JonInarritu, como los zascas al facherío del Congreso #MinistroBildu	0	0
politics	1220028276296617984	https://twitter.com/user/status/1220028276296617984	Esta tarde estamos en #FITUR2020, hablando de turismo sostenible y apoyando la lucha contra la despoblación de destinos como #Huesca.   🍃🔝🏔 https://t.co/C1tDN3l5vD	0	0
politics	1226783721426243585	https://twitter.com/user/status/1226783721426243585	🗣️ @Adrilastra: Hoy, la necesidad de encontrarnos, de tejer acuerdos, de pactar, no es solo un principio, ya es una necesidad.  #LaEspañaEnLaQueCreo https://t.co/FGxg0yGxGn	0	0
politics	1169973530328555520	https://twitter.com/user/status/1169973530328555520	📺 A las 16:20h, @Yolanda_Diaz_ interviene en @todoesmentiratv de @cuatro.  ▶️ Síguelo en directo en https://t.co/YjuwCXFkLA  #FelizFinde https://t.co/sdNXa1k6PC	0	0
politics	1281653115717066753	https://twitter.com/user/status/1281653115717066753	He co-presidido junto con el Ministro de Asuntos Exteriores de 🇫🇷 @JY_LeDrian y el AR de la 🇪🇺 @JosepBorrellF una reunión de 18 países de la UE y de #AmericaLatina para impulsar nuestra cooperación post #covid19 ➡️ hemos acordado la declaración 👇 https://t.co/gsMOIYhoKl https://t.co/hL15pQPsXX	0	0
politics	1276167160134500361	https://twitter.com/user/status/1276167160134500361	En @mitmagob hemos aprobado una inversión de 5,3 millones de euros en la ZAL de #València.   Con la ejecución de las obras y su recepción municipal, se consolidará para la ciudad un espacio que será motor económico de toda la #ComunitatValenciana. https://t.co/O0FymMeXlc	1	0
politics	1225782172662939649	https://twitter.com/user/status/1225782172662939649	Lo de “avanzar en la libertad” que dice Iceta, ¿es para todos los presos o solo para aquellos que tienen un pacto con Sánchez?   Está muy claro: en el PSOE de Sánchez no es solo Redondo el que agacha la cabeza ante el separatismo.  Lamentable. https://t.co/iLg5GByFHi	0	0
politics	1218097111885139968	https://twitter.com/user/status/1218097111885139968	▶ “Es obvio que Dolores Delgado podría no ser imparcial como fiscal general, se pone en riesgo una de las figuras más importantes del Estado.” @Aglezterol en @BuenosDiasTM https://t.co/wAe58ep6QJ	0	0
politics	1226860215729053703	https://twitter.com/user/status/1226860215729053703	esta tarde saldremos a la calle junto a la plantilla de #schindler porque, junto a ellos y ellas, debemos defender el empleo y plantar cara a las deslocalizaciones. El empleo es cosa de todos y todas https://t.co/i4Q4YeeENX	0	0
politics	1219520794344247296	https://twitter.com/user/status/1219520794344247296	“La exhumación de Franco fue puro marketing político” https://t.co/AbFAYNR1Ll https://t.co/TJi8jIKmHx	0	0
politics	1205916338193084416	https://twitter.com/user/status/1205916338193084416	España es una nación desde hace cinco siglos. No vamos a admitir que el PSOE diga que es una nación de naciones y Cataluña una nación porque no lo es. Frente a esta agenda de ruptura acomplejada, nada casual sino deseada, el PP es el dique para defender la Constitución. https://t.co/cKSwWNRBRf	0	0
politics	1255407097719787522	https://twitter.com/user/status/1255407097719787522	Más de 50.000 autónomos andaluces han solicitado ya la ayuda de 300€ de la Junta de Andalucía. Otros 600 se han acogido también al programa de préstamos avalados al 100% a través de #Garántia (19M€). Estamos a vuestro lado. #GraciasHéroes https://t.co/sCwXOxXCgC	1	0
politics	1220051966497316871	https://twitter.com/user/status/1220051966497316871	Trump, en Davos: «En los 60 predijeron una crisis de superpoblación, en los 70 una hambruna masiva y en los 90 el fin del petróleo. Los alarmistas siempre piden lo mismo: poder absoluto para dominar, transformar y controlar todo aspecto de nuestras vidas». https://t.co/XyLC9Zz1JJ	0	0
politics	1157312859438755841	https://twitter.com/user/status/1157312859438755841	Amb aquest volum, a @CasaClassics acabem de treure la primera traducció catalana de la Metafísica d'Aristòtil. Un llibre d'un rigor embriagador, per submergir-s'hi durant tota una vida, com ha fet Miguel Candel, el traductor.  https://t.co/rzcNeRHH8s	0	0
politics	1164636358603956224	https://twitter.com/user/status/1164636358603956224	"#G7EZ #ContreG7 #G7Biarritz  ?️ALDAKETA ""Estaturik gabeko nazioen arteko elkarrizketa"" konferentzia ez da Zineman izanen FICOBA-1 aretoan 17:30tan baizik  ?️CHANGEMENT La conférence ""Échange entre les nations sans États"" ne se déroulera pas au cinéma MAIS à FICOBA-SALLE 1 à 17h30"	0	0
politics	1267833848785707008	https://twitter.com/user/status/1267833848785707008	Le he preguntado al presidente de la @OMC_Espana por el Pacto Cajal por la Sanidad planteado por el @populares, por la creación de una Agencia de Salud Pública, por la falta de EPIs durante la pandemia y por la tremenda cifra de profesionales sanitarios contagiados en España. https://t.co/MqUdTFU8QQ	0	0
politics	1285105224688992256	https://twitter.com/user/status/1285105224688992256	Dinamarca, Suecia y Finlandia le pone las cosas difíciles a España en el fondo de recuperación . Casualmente tres lideres socialdemócratas , mientras los populares europeos intentan remar a nuestro favor. SANCHEZ no lidera nada ni en su casa... https://t.co/ZwNCF4mjDV	1	0
politics	1217782647788855296	https://twitter.com/user/status/1217782647788855296	"🚨 ""Nosotros lo que hemos hecho es presentar un escrito en el Parlamento Europeo y decirles: si ustedes les pagan un sueldo a los golpistas, yo voy a ir a por usted».  👇 HILO con la primera parte de la entrevista de @Jorgebuxade en el canal de @JovenEuropeo. https://t.co/akX3rW1Dz8"	0	0
politics	1217461964395499520	https://twitter.com/user/status/1217461964395499520	"📢 @CiudadanosCs exige prohibir las terapias de ""conversión"" de la orientación sexual o de la identidad de género.  #NiUnPasoAtrás 🏳️‍🌈 https://t.co/DJcbClJF4x"	0	0
politics	1225070801822584832	https://twitter.com/user/status/1225070801822584832	Los de la CUP... España, ese estado 'opresor'🙄 Trabajar poco para España y cobrar mucho de España.  ¡No lo vamos a permitir! @CiudadanosCs 👇 https://t.co/tTjNu79JjJ	0	0
politics	1288770045326303233	https://twitter.com/user/status/1288770045326303233	🏛️ Hoy el ministro de Sanidad, @salvadorilla, comparece ante la Comisión de Sanidad  y Consumo del @Congreso_Es para informar sobre la evolución del #COVID19.   ⏰ Desde las 12:00h ▶️  Síguelo en DIRECTO a través de nuestras redes📱   #EnMarchaTodosUnidos https://t.co/2Vh5pnGy5n	0	0
politics	1171379504129949697	https://twitter.com/user/status/1171379504129949697	Hace 100 años un ingeniero visionario tuvo un sueño, conectar Málaga con el resto del mundo. Hoy el aeropuerto de Málaga-Costa del Sol, el decano de España, cumple ? años con más de 400 millones de pasajeros. https://t.co/FGbS5wWzpy	0	0
politics	1253367556892737537	https://twitter.com/user/status/1253367556892737537	Siguen aumentando los sanitarios contagiados, son ya 34.355, el 16%. A la falta de equipos de seguridad y test se suman ahora los nuevos hechos sobre la nefasta gestión de la autoridad sanitaria única en la compra de mascarillas y test. Alguien tiene q asumir responsabilidades YA	1	1
politics	1171375931363139584	https://twitter.com/user/status/1171375931363139584	Ha sido un orgullo recibir en Cibeles a los medallistas de los Juegos Mundiales de @policiademadrid y  @BomberosMad; una competición que reúne a 10.000 atletas de todo el mundo y de la que han vuelto con 20 medallas??  Gracias una vez más por dejar en buen lugar a nuestra ciudad https://t.co/yFBWjsc22t	0	0
politics	1221530704812613632	https://twitter.com/user/status/1221530704812613632	Se ha ido Kobe Bryant, uno de los mejores jugadores de la NBA, una leyenda del baloncesto y un referente para muchos.   Una tragedia para el mundo del deporte y, sobre todo, para los amantes del baloncesto.   Siempre recordaremos la magia de su juego. DEP  https://t.co/0ZSnyJ69sx	1	0
politics	1165226872160100352	https://twitter.com/user/status/1165226872160100352	Se cumplen 25 años de la matanza del Filtro en Montevideo. El 24 de agosto de 1994, la policía uruguaya asesinó a Fernando Morroni y Roberto Facal durante una protesta contra la extradición de tres refugiados vascos. Hubo un centenar de heridos, varios de ellos de bala. https://t.co/nu0ItAXx95	0	0
politics	1273519691462557697	https://twitter.com/user/status/1273519691462557697	Altos cargos de Ximo Puig fundaron junto a su hermano la productora subvencionada  El secretario autonómico de Presidencia y un exdirector general, entre los socios que crearon la firma  Este asunto cada vez huele peor  El President tiene mucho que aclarar https://t.co/ZMkQvZ2arg https://t.co/oRHMOUjOsd	1	0
politics	1156212948592988160	https://twitter.com/user/status/1156212948592988160	I l’execució valenciana del pressupost general de l’Estat? Pitjor que Catalunya, que ja es dir. Des de l’any 2.000 una infrainversió pública territorialitzada Al País Valencià supera els 8.000 milions d’€. Un escandol. I així van empobrint-nos https://t.co/R2i35D32z6	1	0
politics	1179759607910154240	https://twitter.com/user/status/1179759607910154240	El presidente en funciones aprovecha un mitin ¡UN MITIN! del @PSOE para anunciar el desbloqueo de los 7.000 millones de las CCAA que Hacienda veía hasta ahora imposible.  Esto es el socialismo, comprar al ciudadano y tejer una red clientelar https://t.co/9E9r5OOZwp	0	0
politics	1168860583028056069	https://twitter.com/user/status/1168860583028056069	Camerun, Àfrica. L’1 Octubre 2017, la regió anglòfona d’Ambazònia va declarar unilateralment la independència. Ara el seu president Sisiku Ayuk Tabe i 9 dels seus ministres han estat condemnats a cadena perpètua per un tribunal camerunès. @hrw ho denuncia https://t.co/h6wStDGTHw https://t.co/s2Fan2nIjc	1	0
politics	1276846281508388864	https://twitter.com/user/status/1276846281508388864	"🔵 @pablocasado_: ""Por el sacrificio de un perro de una enferma de ébola nos denunciaron ante la Unión Europea y nos hicieron escraches. Nosotros, en cambio, apoyamos a España en la Unión Europea y también a los candidatos a un puesto de relevancia. Ellos no."" https://t.co/jO3P36oU8U"	1	1
politics	1195443902133739520	https://twitter.com/user/status/1195443902133739520	La ministra (e.f.) @MarotoReyes y la presidenta del Gobierno de Navarra, @MariaChivite_na, han visitado la planta de Volkswagen en Landaben, acompañadas por el presidente de VW Navarra, Emilio Sáenz. Se ha sumado la delegación de China EV100 que ha visitado España esta semana. https://t.co/aGy0N50QX2	0	0
politics	1221096334939361286	https://twitter.com/user/status/1221096334939361286	Es muy triste que a día de hoy sigamos viviendo escenas de racismo en el fútbol. Tenemos que acabar con ello entre TODOS. Gracias por vuestro apoyo. #NOalRacismo #SayNoToRacism ✋🏿✋🏼 https://t.co/3UauFEXjH4	0	0
politics	1285565022408708104	https://twitter.com/user/status/1285565022408708104	Hoy en el Consejo de Gobierno hemos modificado el Reglamento de Asistencia Jurídica Gratuita y destinado 54,4M€ en ayudas a entes locales para obras del PFEA. Reconocemos así el trabajo de estos profesionales y aportamos fondos para el desarrollo rural. #AndalucíaFunciona https://t.co/jcUpNlfOFp	1	0
politics	1218884650875138048	https://twitter.com/user/status/1218884650875138048	‼️ La corrupción es uno de los temas que más preocupa a los catalanes. 📡 @Nmartinblanco “Los partidos separatistas se han intentado parapetar en las instituciones para no rendir cuentas, pero Cs ha conseguido que se celebre un Pleno monográfico sobre corrupción” #ActualidadCs https://t.co/5AMrr4W9xX	0	0
politics	1218925844065923074	https://twitter.com/user/status/1218925844065923074	La polémica sobre el pin parental es una cortina de humo de la izquierda. En las Comunidades Autónomas gobernadas por el PP ya existía la posibilidad de que los padres autorizasen todas las actividades extraescolares al principio de cada curso. https://t.co/xA8ShYN4nn	0	0
politics	1282410161458548737	https://twitter.com/user/status/1282410161458548737	Se llama Miquel Pueyo Es independentista Defiende a Torra y la consellera de sanidad Olvida que es alcalde de Lleida Y cuando le critican sus vecinos que no ha hecho nada para evitar el desastre. Baja la cabeza y se va. #PueyoDimissio #TorraDimissio https://t.co/OdCeg6vF6T	0	0
politics	1217827145034223617	https://twitter.com/user/status/1217827145034223617	🗣️ «Una sociedad no se construye en términos de una convivencia positiva si no se hace desde el reconocimiento a las víctimas»  Recuperamos la entrevista a nuestro compañero @OskarMatute en El Diario Norte https://t.co/7uff6UURm7 https://t.co/lMdZ4wtldM	0	0
politics	1220338882698457088	https://twitter.com/user/status/1220338882698457088	🤝 Hemos presentado el acuerdo de presupuestos entre EH Bildu y PSE.   👉 Vivienda, Energía Verde, euskera, comercio local, memoria histórica.   ✅ Cuando EH Bildu es decisivo, mejoran las condiciones de vida de la ciudadanía. https://t.co/p6e95nbzIo	0	0
politics	1217796540061884416	https://twitter.com/user/status/1217796540061884416	El triunfo del coraje y la voluntad. Donald Trump se atrevió a enfrentarse al matonismo comercial chino como nadie se habia atrevido. Y sus triunfos lo son de todo el mundo por mucho que los cobardes, acomodaticios y gregarios de la izquierda se nieguen a ver el mérito histórico. https://t.co/F2koSBP6cG	0	0
